	Web_URL
911	https://www.commonsensemedia.org/music-reviews/dance-again-cd-single
912	https://www.commonsensemedia.org/music-reviews/one-more-night-cd-single
913	https://www.commonsensemedia.org/music-reviews/runaways-cd-single
914	https://www.commonsensemedia.org/music-reviews/we-run-the-night-cd-single
915	https://www.commonsensemedia.org/music-reviews/pontoon-cd-single
916	https://www.commonsensemedia.org/music-reviews/die-young-cd-single
917	https://www.commonsensemedia.org/music-reviews/locked-out-of-heaven-cd-single
918	https://www.commonsensemedia.org/music-reviews/i-cry-cd-single
919	https://www.commonsensemedia.org/music-reviews/god-put-a-smile-upon-your-face-cd-single
920	https://www.commonsensemedia.org/music-reviews/gentleman-cd-single
921	https://www.commonsensemedia.org/music-reviews/animals-cd-single
922	https://www.commonsensemedia.org/music-reviews/break-the-ice-cd-single
923	https://www.commonsensemedia.org/music-reviews/amor-gitano-cd-single
924	https://www.commonsensemedia.org/music-reviews/gimme-more-cd-single
925	https://www.commonsensemedia.org/music-reviews/like-i-never-left-cd-single
926	https://www.commonsensemedia.org/music-reviews/so-what-cd-single
927	https://www.commonsensemedia.org/music-reviews/just-dance-cd-single
928	https://www.commonsensemedia.org/music-reviews/poker-face-cd-single
929	https://www.commonsensemedia.org/music-reviews/love-sex-magic-cd-single
930	https://www.commonsensemedia.org/music-reviews/lovegame-cd-single
931	https://www.commonsensemedia.org/music-reviews/best-i-ever-had-cd-single
932	https://www.commonsensemedia.org/music-reviews/how-low-cd-single
933	https://www.commonsensemedia.org/music-reviews/in-my-head-cd-single
934	https://www.commonsensemedia.org/music-reviews/not-myself-tonight-cd-single
935	https://www.commonsensemedia.org/music-reviews/sleazy-cd-single
936	https://www.commonsensemedia.org/music-reviews/yeah-3x-cd-single
937	https://www.commonsensemedia.org/music-reviews/i-need-a-doctor-cd-single
938	https://www.commonsensemedia.org/music-reviews/party-rock-anthem-cd-single
939	https://www.commonsensemedia.org/music-reviews/otis-cd-single
940	https://www.commonsensemedia.org/music-reviews/in-the-dark-cd-single
941	https://www.commonsensemedia.org/music-reviews/make-me-proud-cd-single
942	https://www.commonsensemedia.org/music-reviews/international-love-cd-single
943	https://www.commonsensemedia.org/music-reviews/we-are-young-cd-single
944	https://www.commonsensemedia.org/music-reviews/drunk-text-cd-single
945	https://www.commonsensemedia.org/music-reviews/scream-cd-single
946	https://www.commonsensemedia.org/music-reviews/drunk-on-you-cd-single
947	https://www.commonsensemedia.org/music-reviews/pound-the-alarm-cd-single
948	https://www.commonsensemedia.org/music-reviews/finally-found-you-cd-single
949	https://www.commonsensemedia.org/music-reviews/your-body-cd-single
950	https://www.commonsensemedia.org/music-reviews/diamonds-cd-single
951	https://www.commonsensemedia.org/music-reviews/hard-out-here-cd-single
952	https://www.commonsensemedia.org/music-reviews/stay-with-me-cd-single
953	https://www.commonsensemedia.org/music-reviews/headlines-cd-single
954	https://www.commonsensemedia.org/music-reviews/chandelier-cd-single
955	https://www.commonsensemedia.org/music-reviews/touch-my-body-cd-single
956	https://www.commonsensemedia.org/music-reviews/like-me-cd-single
957	https://www.commonsensemedia.org/music-reviews/whatever-you-like-cd-single
958	https://www.commonsensemedia.org/music-reviews/dead-and-gone-cd-single
959	https://www.commonsensemedia.org/music-reviews/i-love-college-cd-single
960	https://www.commonsensemedia.org/music-reviews/we-made-you-cd-single
961	https://www.commonsensemedia.org/music-reviews/run-this-town-cd-single
962	https://www.commonsensemedia.org/music-reviews/russian-roulette-cd-single
963	https://www.commonsensemedia.org/music-reviews/drop-the-world-cd-single
964	https://www.commonsensemedia.org/music-reviews/rude-boy-cd-single
965	https://www.commonsensemedia.org/music-reviews/young-forever-cd-single
966	https://www.commonsensemedia.org/music-reviews/like-a-g6-cd-single
967	https://www.commonsensemedia.org/music-reviews/we-r-who-we-r-cd-single
968	https://www.commonsensemedia.org/music-reviews/black-and-yellow-cd-single
969	https://www.commonsensemedia.org/music-reviews/dirt-road-anthem-cd-single
970	https://www.commonsensemedia.org/music-reviews/man-down-cd-single
971	https://www.commonsensemedia.org/music-reviews/lighters-cd-single
972	https://www.commonsensemedia.org/music-reviews/shots-on-the-hood-of-my-car-cd-single
973	https://www.commonsensemedia.org/music-reviews/red-solo-cup-cd-single
974	https://www.commonsensemedia.org/music-reviews/starships-cd-single
975	https://www.commonsensemedia.org/music-reviews/whistle-cd-single
976	https://www.commonsensemedia.org/music-reviews/princess-die-cd-single
977	https://www.commonsensemedia.org/music-reviews/the-a-team-cd-single
978	https://www.commonsensemedia.org/music-reviews/started-from-the-bottom-cd-single
979	https://www.commonsensemedia.org/music-reviews/berzerk-cd-single
980	https://www.commonsensemedia.org/music-reviews/turn-down-for-what-cd-single
981	https://www.commonsensemedia.org/music-reviews/bottoms-up-cd-single
982	https://www.commonsensemedia.org/music-reviews/where-them-girls-at-cd-single
983	https://www.commonsensemedia.org/music-reviews/prom-queen-cd-single
984	https://www.commonsensemedia.org/music-reviews/right-round-cd-single
985	https://www.commonsensemedia.org/music-reviews/sugar-cd-single
986	https://www.commonsensemedia.org/music-reviews/birthday-sex-cd-single
987	https://www.commonsensemedia.org/music-reviews/make-her-say-cd-single
988	https://www.commonsensemedia.org/music-reviews/3-cd-single
989	https://www.commonsensemedia.org/music-reviews/your-love-is-my-drug-cd-single
990	https://www.commonsensemedia.org/music-reviews/power-cd-single
991	https://www.commonsensemedia.org/music-reviews/take-it-off-cd-single
992	https://www.commonsensemedia.org/music-reviews/no-hands-cd-single
993	https://www.commonsensemedia.org/music-reviews/no-sleep-cd-single
994	https://www.commonsensemedia.org/music-reviews/stupid-hoe-cd-single
995	https://www.commonsensemedia.org/music-reviews/every-girl-cd-single
996	https://www.commonsensemedia.org/music-reviews/6-foot-7-foot-cd-single
997	https://www.commonsensemedia.org/music-reviews/rack-city-cd-single
998	https://www.commonsensemedia.org/music-reviews/where-the-wild-things-are-soundtrack
999	https://www.commonsensemedia.org/music-reviews/yo-gabba-gabba-music-is-awesome-vol-2
1000	https://www.commonsensemedia.org/music-reviews/all-is-love-cd-single
1001	https://www.commonsensemedia.org/music-reviews/sunny-day
1002	https://www.commonsensemedia.org/music-reviews/yo-gabba-gabba-music-is-awesome-vol-3
1003	https://www.commonsensemedia.org/music-reviews/thomas-friends-all-star-tracks
1004	https://www.commonsensemedia.org/music-reviews/little-seed
1005	https://www.commonsensemedia.org/music-reviews/super-why-youve-got-the-power-soundtrack
1006	https://www.commonsensemedia.org/music-reviews/minnies-favorites
1007	https://www.commonsensemedia.org/music-reviews/the-fresh-beat-band-music-from-the-hit-tv-show
1008	https://www.commonsensemedia.org/music-reviews/tinker-bell-and-the-lost-treasure-soundtrack
1009	https://www.commonsensemedia.org/music-reviews/disney-princess-fairy-tale-songs
1010	https://www.commonsensemedia.org/music-reviews/disney-fairies-faith-trust-and-pixie-dust
1011	https://www.commonsensemedia.org/music-reviews/doc-mcstuffins-the-doc-is-in
1012	https://www.commonsensemedia.org/music-reviews/spongebob-squarepants-the-best-day-ever
1013	https://www.commonsensemedia.org/music-reviews/muppets-the-green-album
1014	https://www.commonsensemedia.org/music-reviews/the-muppets-soundtrack
1015	https://www.commonsensemedia.org/music-reviews/can-you-canoe
1016	https://www.commonsensemedia.org/music-reviews/cheetah-licious-christmas
1017	https://www.commonsensemedia.org/music-reviews/theres-a-place-for-us
1018	https://www.commonsensemedia.org/music-reviews/live-like-theres-no-tomorrow-cd-single
1019	https://www.commonsensemedia.org/music-reviews/happy-cd-single
1020	https://www.commonsensemedia.org/music-reviews/everything-is-awesome-feat-the-lonely-island-cd-single
1021	https://www.commonsensemedia.org/music-reviews/hannah-montana-forever-soundtrack
1022	https://www.commonsensemedia.org/music-reviews/pray-cd-single
1023	https://www.commonsensemedia.org/music-reviews/we-can-change-the-world-cd-single
1024	https://www.commonsensemedia.org/music-reviews/when-can-i-see-you-again-cd-single
1025	https://www.commonsensemedia.org/music-reviews/omg-jams
1026	https://www.commonsensemedia.org/music-reviews/live-like-were-dying-cd-single
1027	https://www.commonsensemedia.org/music-reviews/we-are-the-world-cd-single
1028	https://www.commonsensemedia.org/music-reviews/make-a-wave-single-featuring-joe-jonas
1029	https://www.commonsensemedia.org/music-reviews/price-tag-cd-single
1030	https://www.commonsensemedia.org/music-reviews/o-brother-where-art-thou-soundtrack
1031	https://www.commonsensemedia.org/music-reviews/the-harder-they-come-soundtrack
1032	https://www.commonsensemedia.org/music-reviews/victorious-20-more-music-from-the-hit-tv-show
1033	https://www.commonsensemedia.org/music-reviews/hey-brother-cd-single
1034	https://www.commonsensemedia.org/music-reviews/hope-for-haiti
1035	https://www.commonsensemedia.org/music-reviews/i-wont-give-up-cd-single
1036	https://www.commonsensemedia.org/music-reviews/celebrate-cd-single
1037	https://www.commonsensemedia.org/music-reviews/greatest-hits-chapter-one
1038	https://www.commonsensemedia.org/music-reviews/clouds-cd-single
1039	https://www.commonsensemedia.org/music-reviews/charlies-angels-full-throttle-soundtrack
1040	https://www.commonsensemedia.org/music-reviews/run-the-world-girls-cd-single
1041	https://www.commonsensemedia.org/music-reviews/try-cd-single-0
1042	https://www.commonsensemedia.org/music-reviews/dont-you-worry-child-feat-john-martin-cd-single
1043	https://www.commonsensemedia.org/music-reviews/a-million-ways-to-die-cd-single
1044	https://www.commonsensemedia.org/music-reviews/2004-grammy-nominees
1045	https://www.commonsensemedia.org/music-reviews/telephone-cd-single
1046	https://www.commonsensemedia.org/music-reviews/licensed-to-ill
1047	https://www.commonsensemedia.org/music-reviews/damita-jo
1048	https://www.commonsensemedia.org/music-reviews/now-thats-what-i-call-music-16
1049	https://www.commonsensemedia.org/music-reviews/now-thats-what-i-call-music-12
1050	https://www.commonsensemedia.org/music-reviews/monkey-business
1051	https://www.commonsensemedia.org/music-reviews/20-yo
1052	https://www.commonsensemedia.org/music-reviews/raise-the-dead
1053	https://www.commonsensemedia.org/music-reviews/labels-or-love-cd-single
1054	https://www.commonsensemedia.org/music-reviews/music-from-the-motion-picture-pulp-fiction
1055	https://www.commonsensemedia.org/music-reviews/les-miserables-highlights-from-the-motion-picture-soundtrack
1056	https://www.commonsensemedia.org/music-reviews/fancy-feat-charli-xcx-cd-single
1057	https://www.commonsensemedia.org/music-reviews/wiggle-feat-snoop-dogg-cd-single
1058	https://www.commonsensemedia.org/music-reviews/sleeping-in-the-nothing
1059	https://www.commonsensemedia.org/music-reviews/the-cookbook
1060	https://www.commonsensemedia.org/music-reviews/year-zero
1061	https://www.commonsensemedia.org/music-reviews/day-n-nite-cd-single
1062	https://www.commonsensemedia.org/music-reviews/love-the-way-you-lie-single-featuring-rihanna
1063	https://www.commonsensemedia.org/music-reviews/make-it-stop-cd-single
1064	https://www.commonsensemedia.org/music-reviews/last-friday-night-tgif-cd-single
1065	https://www.commonsensemedia.org/music-reviews/cheers-drink-to-that-cd-single
1066	https://www.commonsensemedia.org/music-reviews/young-wild-and-free-cd-single
1067	https://www.commonsensemedia.org/music-reviews/ni-as-in-paris-cd-single
1068	https://www.commonsensemedia.org/music-reviews/birthday-cake-remix-cd-single
1069	https://www.commonsensemedia.org/music-reviews/blurred-lines-feat-ti-pharrell-cd-single
1070	https://www.commonsensemedia.org/music-reviews/23-ft-miley-cyrus-wiz-khalifa-juicy-j-cd-single
1071	https://www.commonsensemedia.org/music-reviews/talk-dirty-feat-2-chainz-cd-single
1072	https://www.commonsensemedia.org/music-reviews/selfie-cd-single
1073	https://www.commonsensemedia.org/music-reviews/heres-to-the-mourning
1074	https://www.commonsensemedia.org/music-reviews/in-my-mind
1075	https://www.commonsensemedia.org/music-reviews/futuresexlovesounds
1076	https://www.commonsensemedia.org/music-reviews/tenacious-d-pick-of-destiny
1077	https://www.commonsensemedia.org/music-reviews/food-liquor
1078	https://www.commonsensemedia.org/music-reviews/this-is-not-a-test
1079	https://www.commonsensemedia.org/music-reviews/the-music-of-grand-theft-auto-iv
1080	https://www.commonsensemedia.org/music-reviews/i-get-it-in-cd-single
1081	https://www.commonsensemedia.org/music-reviews/incredibad
1082	https://www.commonsensemedia.org/music-reviews/bottoms-up-cd-single-featuring-nicki-minaj
1083	https://www.commonsensemedia.org/music-reviews/no-love-cd-single-featuring-lil-wayne
1084	https://www.commonsensemedia.org/music-reviews/dance-a-cd-single
1085	https://www.commonsensemedia.org/music-reviews/kanye-west-presents-good-music-cruel-summer
1086	https://www.commonsensemedia.org/music-reviews/my-life-cd-single
1087	https://www.commonsensemedia.org/music-reviews/onifc
1088	https://www.commonsensemedia.org/music-reviews/hangover-feat-snoop-dogg-cd-single
1089	https://www.commonsensemedia.org/music-reviews/the-college-dropout
1090	https://www.commonsensemedia.org/music-reviews/the-big-bang
1091	https://www.commonsensemedia.org/music-reviews/crack-a-bottle-cd-single
1092	https://www.commonsensemedia.org/music-reviews/cant-stop-me-cd-single
1093	https://www.commonsensemedia.org/music-reviews/longliveaap
1094	https://www.commonsensemedia.org/music-reviews/speakerboxx-the-love-below-double-album
1095	https://www.commonsensemedia.org/music-reviews/resurrection
1096	https://www.commonsensemedia.org/music-reviews/the-slim-shady-lp
1097	https://www.commonsensemedia.org/music-reviews/d-12-world
1098	https://www.commonsensemedia.org/music-reviews/the-hunger-for-more
1099	https://www.commonsensemedia.org/music-reviews/straight-outta-cashville
1100	https://www.commonsensemedia.org/music-reviews/the-red-light-district
1101	https://www.commonsensemedia.org/music-reviews/rg-rhythm-gangsta-the-masterpiece
1102	https://www.commonsensemedia.org/music-reviews/the-massacre
1103	https://www.commonsensemedia.org/music-reviews/all-or-nothing-0
1104	https://www.commonsensemedia.org/music-reviews/love-me-all-summer-hate-me-all-winter
1105	https://www.commonsensemedia.org/music-reviews/re-up
1106	https://www.commonsensemedia.org/music-reviews/united-state-of-atlanta
1107	https://www.commonsensemedia.org/music-reviews/curtain-call
1108	https://www.commonsensemedia.org/music-reviews/the-carter-ii
1109	https://www.commonsensemedia.org/music-reviews/duets-the-final-chapter
1110	https://www.commonsensemedia.org/music-reviews/get-rich-or-die-tryin
1111	https://www.commonsensemedia.org/music-reviews/souljaboytellem
1112	https://www.commonsensemedia.org/music-reviews/curtis
1113	https://www.commonsensemedia.org/music-reviews/super-gangsta-extraordinary-gentleman
1114	https://www.commonsensemedia.org/music-reviews/notorious-movie-soundtrack
1115	https://www.commonsensemedia.org/music-reviews/3-am-cd-single
1116	https://www.commonsensemedia.org/music-reviews/before-i-self-destruct
1117	https://www.commonsensemedia.org/music-reviews/john-cd-single
1118	https://www.commonsensemedia.org/music-reviews/love-me-ft-future-and-drake-cd-single
